Argument ID	Text	Labels
A19199	We should ban human cloning against human cloning can help doctors find a cure for illnesses we otherwise won't be able to survive	[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
A19203	We should legalize organ trade against the sale of organs may lead to a black market of such, where people may give birth and raise children just for their organs.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A19204	We should cancel pride parades against pride parades show acceptance and we need more of that	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]
A19205	We should subsidize student loans against we should not pay for other peoples life style choices	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
A19210	We should prohibit school prayer against people should be allowed to pray wherever they want to.	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0]
A19223	We should adopt atheism against Atheism is godless and fundamentally lacking in a coherent moral compass, therefore it should not be adopted.	[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]
A19229	We should subsidize embryonic stem cell research against stem cell research is the beginning of wanting to do more and more things we shouldn't be messing with and it should be stopped now before it goes any further	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0]
A19232	We should abolish the right to keep and bear arms against we should not abolish the right to keep and bear arms because people have a right to defend themselves if someone has the intention of harming you or breaking into your house.	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A19235	We should adopt a multi-party system against a multi-party system leads to too much division and there may never be an overall consensus	[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
A19238	We should abolish the three-strikes laws against if a person commits the same offence three times then they must be subject to the three-strikes law as they are obviously not being rehabilitated and therefore should face a long jail term.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A19239	We should ban cosmetic surgery against if people believe that they will be happier after cosmetic surgery, they should not be prevented from seeking that happiness	[0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
A19246	We should abolish capital punishment against recent investigations consistently demonstrate a strong link between executions and reduced murder rates	[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
A19248	We should limit executive compensation against in a competitive market companies have to attract the best talent	[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A19249	We should oppose collectivism against collectivism aims to work toward what is good for all rather than a single person or group, this means a better society for everyone	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A19250	We should legalize cannabis against it impairs your mind so it should be illegal	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A19257	We should oppose collectivism against Collectivism would be good in situations where it must be a group decision.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
A19259	We should adopt libertarianism against we would crumble without services provided to us via the government - roads, fire stations, and more.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A19260	We should legalize sex selection against In societies where sex selection happens, men are favored over women, resulting in a lopsided sex ratio. This leads to many men being unable to wed.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0]
A19271	We should ban telemarketing against we shouldn't ban telemarketing because it is a useful way to make sales and it isn't overly abusive to people	[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A19277	We should legalize prostitution against when prostitution moves into a neighborhood, so do drugs and violence	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]
A19278	We should ban human cloning against human cloning will provide necessary organs when there are few resources	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A19283	We should ban missionary work against missionaries have taken valuable healthcare and sanitation to people who otherwise would have none. money raised for missionary work saves lives in developing areas.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A19284	We should abolish the Olympic Games against the olympic games allow for a show of strength among a country's athletes in a sportsman like manner, allowing for global participation and unification.	[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A19286	We should subsidize student loans against we should not subsidize student loans because students should have worked to pay for college instead of going into debt.	[0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
A19288	We should abolish the Olympic Games against we should not abolish the olympic games because it brings the world together to celebrate sporting greatness.	[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0]
A19291	We should ban algorithmic trading against if the technology exists then it should be okay to use it	[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A19296	We should ban human cloning against human cloning opens up a path never before filled with benefits for human beings, allowing in the future the eradication of many diseases.	[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A19297	We should introduce compulsory voting against if someone has no choice it is wrong to insist that they choose	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A19299	We should legalize prostitution against prostitution leads women to abusive and dangerous situations and should never be legalized.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A19302	We should abolish capital punishment against some threats need to be eliminated for the public good	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A19303	We should ban private military companies against using private military companies is no different to buying weapons or vehicles from private companies.	[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]
A19304	We should introduce compulsory voting against we shouldnt because people might just vote for anyone if they have no interest in politics and could sway the vote.	[1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
A19305	We should prohibit school prayer against students have the right to express themselves, and that includes expressions of faith.	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A19306	We should ban the Church of Scientology against we shouldn't ban the church of scientology because banning a religion goes against the constitution	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1]
A19307	We should adopt gender-neutral language against it would be expensive to change to a gender neutral language and that money could be better spent elsewhere  world hunger for example	[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
A19311	We should end mandatory retirement against it provides more jobs for people that need to earn an income for their families, so mandatory retirement is a good idea	[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A19312	We should ban the use of child actors against and if we forbid it, who will play the role of the children? this is a decision only of parents and children, the government should not get involved	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A19314	We should abolish intellectual property rights against we should not abolish intellectual property rights because it protects that person's claim to their inventions and discoveries.	[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A19320	We should ban cosmetic surgery against cosmetic surgery helps many people with their self esteem.	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A19327	We should subsidize student loans against student loans should not be subsidized as the enhanced education they receive will allow the students to go on to better paying jobs.	[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1]
A19328	We should ban cosmetic surgery against if people want to get work done it is their choice	[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A19331	We should ban cosmetic surgery against people have the right to fix their perceived flaws and raise their self esteem.	[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A19333	We should stop the development of autonomous cars against autonomous cars allow those with disabilities that hinder driving to be able to travel to appointments, shopping and social events, and not to live isolated from others.	[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0]
A19342	We should ban private military companies against private military companies provide an armed protection for some that may not have it normally	[0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A19354	We should limit judicial activism against judicial activism is necessary to protect the rights of Americans because they seek to weed out the injustices within the system.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A19358	We should subsidize journalism against journalism can make enough income to support itself as is seen by the countless successful media outlets	[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]
A19361	We should ban missionary work against missionary work allows volunteers to do productive work in a foreign country	[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A19365	We should adopt a zero-tolerance policy in schools against teaching children to think for themselves and learn based on their own actions is important to their growth.  stunting them with zero-tolerance does no one any favors.	[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0]
A19366	We should ban the use of child actors against children provide unique storytelling opportunities for movies and should not be banned as long as they are properly raised and cared for.	[1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]
A19367	We should adopt an austerity regime against an austerity regime will be a disaster.   people will lose jobs as programs are cut and this could lead to riots and unrest as it did in greece in 2011.	[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
A19372	We should limit executive compensation against executive compensation encourages them to work for their pay	[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
A19375	We should abolish the three-strikes laws against The three-strikes law is a deterrent against crime.	[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A19376	We should legalize prostitution against legalizing prostitution sends the message that prostitution is okay, but it is not. prostitution is just the tip of the iceberg of human trafficking and abuse. it should not be condoned.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A19377	We should limit judicial activism against judicial activism is necessary to make sound decisions	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
A19379	We should end the use of economic sanctions against we should not end the use of economic sanctions because they help the nations with exports and imports of goods	[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A19380	We should ban targeted killing against sometimes we need to eliminate threats from afar and not risk putting people in more danger so target killing is necessary.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A19383	We should subsidize Wikipedia against wikipedia allows people to say whatever they want on a topic and does not have to be true or provable.	[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]
A19389	We should abolish intellectual property rights against intellectual property rights shouldn't be abolished because it helps to ensure the originator is reimbursed accurately for their ideas.	[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A19390	We should adopt an austerity regime against an austerity regime would be harmful	[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A19391	We should adopt a multi-party system against a multi-party system will lack real leadership and will mean that policies often end up being diluted or not passed at all as a majority can not be reached.	[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A19392	We should ban private military companies against private military companies are made up of soldiers that are probably much better trained than the kids we currently send to military.	[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A19393	We should adopt gender-neutral language against we should not adopt gender-neutral language because more people than not specify with a certain gender and want to be addressed as such.	[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
A19396	We should adopt libertarianism against we shouldn't because some people need intervention to make decisions.	[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
A19400	We should abolish the Olympic Games against the tradition of the olympic games is brilliant for pulling together all countries of the world that it should never be abolished.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]
A19405	We should ban whaling against whaling provides jobs for many people	[0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
A19410	We should prohibit school prayer against if parents want their kids to pray at school so be it	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A19411	We should adopt an austerity regime against The free market knows best how to get out of a recession. Any government involvment would worsen the economic situation.	[0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A19413	We should ban factory farming against it is the only way we currently have to feed the masses.	[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]
A19414	We should ban whaling against whaling is an important part of some cultures and provides jobs. you can't take that away from people that rely on it just because you don't like it.	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1]
A19415	We should subsidize journalism against there is simply no need, there is enough money in journalism and plenty of valuable, objective sources available	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]
A19416	We should ban fast food against fast food enables people who lead busy lives to be able to have meals on the go.  this way they do not miss meals.	[0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A19420	We should legalize sex selection against Legalizing sex selection will lead to numerous healthy babies being aborted just because they are not the sex that the parents desire.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]
A19421	We should abolish safe spaces against We should not abolish safe spaces because people who have PTSD will disengage from universities and other spaces if they cannot participate safely.	[0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0]
A19425	We should abandon the use of school uniform against school uniforms should still be used because they can increase student focus	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A19430	We should stop the development of autonomous cars against autonomous cars would help the elderly.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]
A19439	We should fight for the abolition of nuclear weapons against Without the guaranteed peace caused by nuclear weapons, countries are more likely to turn to violence and squabbling.	[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
