Argument ID	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity	Type
A20061	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	train
A20062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	train
A20063	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	train
A20064	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	train
A20067	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	train
A20068	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	train
A20069	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	train
A20070	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	train
A20072	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	train
A20073	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	train
A20074	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	train
A20075	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	train
A20081	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	train
A20082	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	train
A20083	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	train
A20084	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	train
A20085	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	train
A20086	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	train
A20088	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	1	0	train
A20090	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	train
A20091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	train
A20095	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	train
A20096	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	train
A20097	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	train
A20099	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A20101	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	train
A20104	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	train
A20105	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	train
A20106	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	train
A20107	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	train
A20108	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	train
A20109	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	train
A20110	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	train
A20112	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	train
A20113	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	train
A20114	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	train
A20116	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	train
A20120	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	train
A20121	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	train
A20122	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	train
A20123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	train
A20125	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	train
A20126	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A20127	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	train
A20128	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	train
A20131	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	train
A20132	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	train
A20134	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	train
A20135	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	train
A20136	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	train
A20137	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	train
A20139	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	train
A20140	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	train
A20141	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A20142	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	train
A20144	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	train
A20147	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	train
A20148	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	train
A20150	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	train
A20151	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	train
A20153	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A20154	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	train
A20156	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	train
A20160	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	train
A20162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	train
A20164	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	train
A20165	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	train
A20168	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	train
A20170	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	train
A20171	0	1	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	train
A20173	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	train
A20176	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	train
A20179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	train
A20180	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A20182	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	train
A20184	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	train
A20185	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	train
A20186	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	train
A20187	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	train
A20189	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	train
A20190	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	0	0	0	0	train
A20192	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	train
A20194	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	train
A20198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	train
A20200	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	train
A20201	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	train
A20202	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	train
A20204	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	train
A20205	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	train
A20206	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	train
A20211	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A20212	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A20213	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A20216	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	train
A20220	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	train
A20221	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	train
A20222	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	train
A20223	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A20225	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	train
A20226	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	train
A20227	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	train
A20228	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	train
A20231	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	train
A20232	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	train
A20233	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	train
A20234	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	train
A20235	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	train
A20236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	train
A20239	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	train
A20240	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	train
A20241	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	train
A20243	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	train
A20246	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	train
A20247	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	train
A20248	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	train
A20250	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A20252	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	train
A20253	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	train
A20255	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	train
A20256	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	train
A20260	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A20261	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A20263	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A20264	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	train
A20265	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	train
A20266	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	train
A20267	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	train
A20271	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	1	train
A20273	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	1	0	0	1	train
A20274	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	train
A20277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	train
A20283	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	train
A20284	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A20285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	train
A20288	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	train
A20289	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A20290	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	train
A20291	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	train
A20292	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	train
A20293	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	train
A20294	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	train
A20295	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	train
A20296	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	train
A20297	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	train
A20298	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	train
A20300	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	train
A20301	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	1	0	train
A20303	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A20304	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	train
A20305	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	train
A20306	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	train
A20307	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	train
A20308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	train
A20310	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	train
A20311	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	train
A20312	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	train
A20313	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	train
A20315	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	train
A20316	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	train
A20317	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	train
A20318	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	train
A20319	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	train
A20320	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	train
A20322	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	train
A20323	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	train
A20324	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	train
A20325	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	train
A20328	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	train
A20330	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	train
A20331	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	train
A20332	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	train
A20333	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	train
A20335	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A20336	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	train
A20337	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	train
A20338	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	train
A20339	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A20340	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	train
A20342	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	train
A20344	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A20345	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A20347	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	train
A20348	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	train
A20349	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	train
A20350	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	train
A20351	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	train
A20353	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A20354	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	train
A20355	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	train
A20356	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	train
A20357	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	train
A20358	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	train
A20360	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A20361	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	train
A20362	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	train
A20363	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	train
A20365	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	train
A20366	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	train
A20367	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	train
A20368	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	train
A20369	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	train
A20372	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A20373	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	train
A20374	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	train
A20375	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	train
A20378	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	train
A20379	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	train
A20380	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	train
A20382	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	train
A20383	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A20386	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	train
A20388	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	train
A20391	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	train
A20394	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	train
A20396	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	train
A20397	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	train
A20398	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	train
A20400	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	train
A20401	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	train
A20402	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	train
A20403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	train
A20404	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	train
A20405	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	train
A20406	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	train
A20407	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A20408	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	train
A20409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	train
A20410	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	train
A20411	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	train
A20412	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	train
A20415	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A20416	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	train
A20417	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	train
A20418	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	train
A20420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	train
A20422	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	train
A20423	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	train
A20428	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A20429	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	train
A20430	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	train
A20431	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A20432	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	train
A20434	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	train
A20435	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	train
A20436	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	train
A20438	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A20441	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A20442	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	train
A20443	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A20444	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	train
A20445	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	train
A20446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	train
A20447	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	train
A20448	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	train
A20449	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	train
A20450	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	train
A20451	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	train
A20452	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	train
A20453	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	train
A20454	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	train
A20457	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A20458	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	train
A20459	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	train
A20462	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	train
A20466	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	train
A20467	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	train
A20468	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	train
A20469	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A20471	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	train
A20472	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	1	train
A20473	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	train
A20475	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	train
A20476	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	train
A20477	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A20481	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	1	1	0	1	0	train
A20483	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	train
A20484	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	train
A20485	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	train
A20486	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	train
A20489	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	train
A20491	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	train
A20492	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A20494	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	train
A20495	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A20497	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	train
A20499	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	train
A20500	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	train
A21001	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	train
A21003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	train
A21005	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	train
A21006	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	train
A21007	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	train
A21009	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	train
A21010	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	train
A21013	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A21014	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	train
A21015	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A21017	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	train
A21020	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	train
A21022	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	train
A21023	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	train
